protocol,method,schedule,role,target,region,r2,mae,rmse,finale,relative_finale,worste,mape,auc_error,tailmean_error,n_points
strict,KMTL-m3,811,extra_unseen,ema,full,0.9462948331049895,0.03414751270718982,0.042672919815456754,0.04260246017328839,0.015994459557247667,0.22737774543751943,0.01192337303080843,0.03408624746411679,0.013441362661302136,1647
strict,KMTL-m3,811,extra_unseen,ema,tail20,-9.537096804987677,0.06448721647164336,0.06533497699718147,0.04260246017328839,0.015994459557247667,0.0810329616391563,0.023977070559605875,0.06451119704426216,0.06448721647164346,330
strict,KMTL-m3,811,extra_unseen,ema,decay,-6.527944922795816,0.06405142577705528,0.06495413506844856,0.04260246017328839,0.015994459557247667,0.0810329616391563,0.023801199804929632,0.0641280304902134,0.06405142577705503,340
strict,KMTL-m3,811,extra_unseen,ema,final1000,-386.73868881035287,0.04681448045379394,0.04696320493856142,0.04260246017328839,0.015994459557247667,0.056193903722249416,0.01756838907094811,0.04676280642391444,0.046814480453793994,51
strict,KMTL-m3,811,extra_unseen,ema,stable,0.9638941095055396,0.026368376943032006,0.03459988171384141,0.034645545582398185,0.01245332822100642,0.22737774543751943,0.008833502255597097,0.02628825192881537,0.00027577623486285674,1307
strict,KMTL-m3,811,extra_unseen,raw,full,0.8743267396970403,0.046534404903213186,0.06266743628930334,0.06587923771324844,0.02495142774484201,0.4401180443057715,0.016231418522368857,0.04640897098091289,0.01688040369850441,1647
strict,KMTL-m3,811,extra_unseen,raw,tail20,-1.7415989717687905,0.06461611075759276,0.07496572022649096,0.06587923771324844,0.02495142774484201,0.2001944096919015,0.024218222184399903,0.06448781872606439,0.06289253156892727,330
strict,KMTL-m3,811,extra_unseen,raw,decay,-1.6786005974235074,0.06487051334137574,0.07524873706136985,0.06587923771324844,0.02495142774484201,0.2001944096919015,0.02429969582210143,0.06488205113232766,0.06319762765825931,340
strict,KMTL-m3,811,extra_unseen,raw,final1000,-1.4050281277601724,0.04920036531192097,0.05772208143636393,0.06587923771324844,0.02495142774484201,0.13726490007464198,0.01855743051425788,0.04940831530878121,0.044003181771204325,51
strict,KMTL-m3,811,extra_unseen,raw,stable,0.8836536718417097,0.041764491460998,0.05895613404113116,0.041939936340991135,0.015114925032345471,0.4401180443057715,0.014132555261535597,0.041611915275039046,0.004831546662302344,1307
strict,FSL-MPL+ small,cosine,fit,ema,full,0.9716698106774816,0.01183669590908751,0.03267273624321402,0.0026609817562057714,0.000997747474632928,0.38534498715100085,0.0037321020187964698,0.011726023801830819,0.0036212175297585247,1647
strict,FSL-MPL+ small,cosine,fit,ema,tail20,0.8364626581892979,0.002697605120461549,0.0033989572008710873,0.0026609817562057714,0.000997747474632928,0.011454659893593622,0.0010081842937743315,0.002697043412031937,0.0014107093246957803,330
strict,FSL-MPL+ small,cosine,fit,ema,decay,0.8364626581892979,0.002697605120461549,0.0033989572008710873,0.0026609817562057714,0.000997747474632928,0.011454659893593622,0.0010081842937743315,0.002697043412031937,0.0014107093246957803,330
strict,FSL-MPL+ small,cosine,fit,ema,final1000,-0.6366884705907294,0.0022807714335249586,0.0028608935555422474,0.0026609817562057714,0.000997747474632928,0.008242747524642269,0.0008545864517138552,0.002262445090518028,0.0015311897749494818,51
strict,FSL-MPL+ small,cosine,fit,ema,stable,0.9665056154780335,0.014126673099859394,0.03649791405687274,0.0011638137831346818,0.00043211294681930667,0.38534498715100085,0.004414632656045753,0.013990557805507408,0.004882064805362241,1317
strict,FSL-MPL+ small,cosine,fit,raw,full,0.9430385030199432,0.03460598926450254,0.04458818951595975,0.018150943444608103,0.006859307386687002,0.21058848524563434,0.012154630473390224,0.03457016361726506,0.00021730661107888238,1647
