method,lambda,restart,objective,success,L0,A,C,alpha
MTL,0.995,5,1e+30,True,1.775000741854413,30.697348392508573,0.014196746634149804,0.37765319213534015
MTL,0.995,6,0.0024155832815883935,True,1.8478576628647079,156.67364348641843,1e-10,0.5342028337174225
MTL,0.995,7,0.0033283289111618883,True,2.3047470929116214,5118.983068099642,1e-10,0.9714556179403814
MTL,0.995,8,1e+30,True,2.403201510688996,10.563850212555801,0.1166098085655827,0.2704195496374124
MTL,0.995,9,0.00040873111208997875,True,2.364769047372605,12.030191204037465,0.0006439560743527994,0.34077426022769264
MTL,0.995,10,0.005607060243532474,True,1.9356633107564916,3583.406790994044,1e-10,0.8645990395609539
MTL,0.995,11,0.0005127133536870665,True,2.1245428347705326,18.187381381968304,0.00027021048646296963,0.3477508254641611
MTL,0.995,12,0.004506354792495964,True,2.1561307733144948,5219.355606393774,1e-10,0.9389445758294316
MTL,0.995,13,1e+30,True,2.345426915963494,19.680414307067952,0.12358869933302577,0.35543374056763544
MTL,0.995,14,1e+30,True,1.7415090451176127,1102.529394859517,7.830813344986612,0.8938512424289038
MTL,0.995,15,1e+30,True,2.511956611895058,6.979077310524825,0.5094002839359842,0.2204122695422857
MTL,0.995,16,1e+30,True,2.444715144598688,25.168981063818,0.02021464173886024,0.39980812610520955
MTL,0.995,17,1e+30,True,2.1076202581085544,141.7752407187916,0.5312870568645822,0.6221629766531103
MTL,0.995,18,1e+30,True,2.482718352782343,5.139363061302953,0.16968654990928386,0.1733707448606207
MTL,0.995,19,1e+30,True,2.1167532498307695,17.27059377579133,0.07605223461421047,0.3181461752229194
MTL,0.995,20,0.00865561516522712,True,2.035433561947468,7.829591340477629,0.0020090593044334677,0.19763360381620998
MTL,0.995,21,0.0034868331908077675,True,2.5110393962233157,66.45237434160497,0.0004601287140663427,0.5464986137407823
MTL,0.995,22,0.0032432328674571746,True,2.2478265945961557,2810.20429171898,1e-10,0.895720640162453
MTL,0.995,23,1e+30,True,2.3705165012575136,6.1086735394437355,3.5279972982832772,0.18827118065505144
MTL,0.995,24,1e+30,True,2.132119522312725,114.2350615162859,1.187085770678766,0.5927546309103987
MTL,0.995,25,1e+30,True,1.8646606314070615,2674.1038374069476,0.024948795776405373,1.0300805468942278
MTL,0.995,26,0.0012614461171440382,True,1.8839279511552094,49.716035907196115,1e-10,0.421805919191736
MTL,0.995,27,0.0006294968909519753,True,1.7854713966409572,14.959819264266264,7.098433265574689e-05,0.2860208539934147
MTL,0.995,28,1e+30,True,2.5560527370802926,20.89315527210054,1.0969347813933368,0.38337164253426625
MTL,0.995,29,1e+30,True,2.259335403640293,64.5985408650387,2.138110217898173,0.5202655003915363
MTL,0.995,30,1e+30,True,2.278947345696434,6.672121627681282,0.02726250846970403,0.19328539746676413
MTL,0.995,31,1e+30,True,2.5155689854333314,9.416796126086311,0.9500510370812129,0.26411607132694115
MTL,0.995,32,0.0011392556996604483,True,2.4901780529075928,1070.5110168541285,1e-10,0.8823915236525487
MTL,0.995,33,1e+30,True,1.8969546636281225,247.96346155774776,0.09401562952086591,0.6880553274100434
MTL,0.995,34,1e+30,True,2.272687211801136,725.0009960662189,3.8221498218930554,0.8713285477413694
MTL,0.995,35,1e+30,True,1.9791225453507741,616.3217525100575,7.684236326079801,0.8255108688597792
MTL,0.995,36,0.0002632177428993137,True,2.704991036839024,198.76204898449132,0.0008267338787997071,0.7586155471546479
MTL,0.995,37,0.004303303330340843,True,1.8410713780900454,819.0208707357081,1e-10,0.7019202756749044
MTL,0.995,38,0.00126777903514968,True,2.3634288543701327,419.65983466455424,1e-10,0.7341117217706346
MTL,0.995,39,1e+30,True,1.9817534024903043,76.70057642751974,3.879397978823709,0.5240858123341496
MTL,0.995,40,1e+30,True,2.25533469525852,44.287205172593964,0.7576885728666193,0.46530215362187677
MTL,0.995,41,0.00040782596841364653,True,2.4030169146045774,11.323191650820604,0.0006939024693575565,0.34195358329562553
MTL,0.995,42,1e+30,True,2.091972857204543,27862.616609711094,0.13533361947821956,1.3853160432134868
MTL,0.995,43,1e+30,True,2.092543663957707,25.68148864267152,0.06555220828732082,0.3737563880400931
MTL,0.995,44,1e+30,True,2.3498772664154712,27.90535354161126,0.023297529566281096,0.40635689017507476
MTL,0.995,45,0.00048697605867098,True,2.4690495907231944,96.76232159063383,0.00037588050919667326,0.5981085407947598
MTL,0.995,46,0.0004106361516614542,True,2.404746010577431,10.822484054427454,0.0007095736515951446,0.3370912372792435
MTL,0.995,47,0.0003173681654381799,True,2.633486716813384,70.1863744432577,0.0007629978332941062,0.6098921338220943
MTL,0.995,48,1e+30,True,1.9057793209491916,22.698987619397915,0.17196221196408779,0.3425950226664071
MTL,0.995,49,1e+30,True,1.977750724145014,9.13879542209016,0.2782687140143436,0.21589428453784423
MTL,0.997,0,0.0028664857300311256,True,1.8652720185707274,255.20679915950558,1e-10,0.5860768061580593
MTL,0.997,1,1e+30,True,2.175725269264804,280.60402429169613,0.011678270048978472,0.7261843632177396
MTL,0.997,2,0.0024126471977612115,True,2.405239802423636,4494.25051441919,1e-10,0.9905298731518435
MTL,0.997,3,0.0026988918468846784,True,2.1735416044960245,883.4843740903872,1e-10,0.7614745614830107
MTL,0.997,4,0.012161369879741937,True,1.9856826796513967,8.935065950324379,0.0006509474497676356,0.213190587712072
MTL,0.997,5,1e+30,True,2.563929886700199,15.461143134175238,0.48742729049074435,0.3405661806832437
MTL,0.997,6,1e+30,True,1.9817171769034707,397.0460056834016,0.7942181113180257,0.7620506621792513
MTL,0.997,7,0.004596771445541797,True,1.8080725628123642,533.417227314264,0.0002268867198116649,0.6469252399415827
MTL,0.997,8,1e+30,True,2.186858401278992,26.660549222041944,1.8616649261246916,0.38637929808792093
MTL,0.997,9,1e+30,True,2.1090723709845056,399.711724227672,0.036124521213167164,0.7722915336408198
MTL,0.997,10,1e+30,True,2.599142600321415,37.25015424178284,3.3841258492316495,0.4713457582933041
MTL,0.997,11,1e+30,True,2.346657911028379,81.67114510760794,8.590617308317828,0.5615103734153939
MTL,0.997,12,0.001471004512873033,True,2.533154396614136,4873.126214207473,1e-10,1.0637891309273115
MTL,0.997,13,0.0019911511401852103,True,2.280024795134155,735.8435055865315,1e-10,0.7672056211169074
MTL,0.997,14,1e+30,True,2.410318684478025,23.77267449540827,2.765668964055146,0.3884481713975659
MTL,0.997,15,1e+30,True,2.5082654276457697,28.932158430349826,0.03395565429237287,0.4258822727312871
MTL,0.997,16,0.003636259448102794,True,1.796995168774138,401.7935692130179,1e-10,0.6241031054553955
MTL,0.997,17,0.0010707740156846867,True,2.05408709475685,60.91746972262151,1e-10,0.4671735604808341
MTL,0.997,18,0.006110571313604452,True,2.1643092187848305,23762.403813477347,1e-10,1.0950349855715453
MTL,0.997,19,1e+30,True,2.00942039394848,85.5131031972594,0.030063836447098743,0.5417919003071511
MTL,0.997,20,1e+30,True,2.2194982813703215,275.2034890766794,0.06926685615812124,0.7268217345220407
MTL,0.997,21,1e+30,True,2.581075190287126,11.149996435099723,6.3452687239126915,0.2949511191893831
MTL,0.997,22,0.0003356605210224778,True,2.6176585203580673,44.23384590141418,0.0004607938476089921,0.5537821008723998
MTL,0.997,23,1e+30,True,2.6106048110202855,644.6294467336944,0.1036506290775615,0.8851530393770831
MTL,0.997,24,0.0006740017471699314,True,1.849223942081992,19.16671011392469,1.3660842461012789e-05,0.31976410121673726
MTL,0.997,25,0.0018405423368423304,True,1.964484649234668,124.25022002301819,1e-10,0.5260825455987233
MTL,0.997,26,1e+30,True,2.1335207898469077,27135.914913343793,0.015297319159350736,1.3846210678167175
MTL,0.997,27,1e+30,True,1.9284490648533659,52035.12201858907,0.026919867156719155,1.4640221083926255
MTL,0.997,28,0.0027257019114106306,True,2.0479217834087566,458.88439347312436,1e-10,0.6719232134959643
MTL,0.997,29,1e+30,True,1.969629042902164,6.4008211140461135,0.017598216573510544,0.1637827596180869
MTL,0.997,30,0.0005270696662006341,True,2.1369692975508143,20.3665861399402,0.0001425050926750232,0.36244850804011386
MTL,0.997,31,0.0004636681395831583,True,2.4984880541941217,7.308866467867336,0.000519709460898315,0.3159307080311419
MTL,0.997,32,0.0004642832666466936,True,2.1602483094448512,15.630018952521352,0.0002350526896692501,0.33481132090774923
MTL,0.997,33,0.00028024852759018587,True,2.6776734167922775,128.64023326231822,0.0004775073308582516,0.6968659605987132
MTL,0.997,34,1e+30,True,1.8489892453743084,87.0578165812738,0.19311952046289987,0.5333457670168501
MTL,0.997,35,1e+30,True,2.475021321142364,9.642772182275246,4.5511218962836795,0.2637340615438939
MTL,0.997,36,1e+30,True,2.040733793374477,10.108617798286764,0.016449036932583896,0.23499493041583927
MTL,0.997,37,1e+30,True,1.98419397208291,179.90909262738666,0.016306760522995727,0.647652002075975
MTL,0.997,38,0.002712960119189787,True,2.4936310443115417,26239.493758542267,1e-10,1.2108031360821936
MTL,0.997,39,1e+30,True,2.073199984244838,21.824208890946135,2.5318163943207646,0.34876551394464333
MTL,0.997,40,1e+30,True,2.139802500674685,5.505901179013827,8.658216094768628,0.15443622754834976
MTL,0.997,41,0.0002662865231941168,True,2.6939270642348863,167.90846350356264,0.0004868073509026951,0.7345629599988135
MTL,0.997,42,1e+30,True,1.9805372337510823,116.77508119012114,0.01992882156043646,0.5848386538752675
MTL,0.997,43,0.0005914402710281093,True,1.9162902379633824,16.129417031821127,8.273740652968958e-05,0.30809999540935346
MTL,0.997,44,1e+30,True,1.7522973632890302,10.920752880508845,0.01442448113968252,0.22661907215514238
MTL,0.997,45,1e+30,True,2.5347319613094093,8.209815357290232,0.02802955235494281,0.24610158612295446
MTL,0.997,46,0.00048538329825821927,True,2.334184804110194,4.679319146961182,0.0005047278114125863,0.2301249104079142
MTL,0.997,47,1e+30,True,1.8263611296002389,80.2531562510839,1.219677506946169,0.5200750125319572
MTL,0.997,48,1e+30,True,1.8990316907237896,5747.3605861347105,0.08371802910040646,1.1431337755902569
MTL,0.997,49,1e+30,True,2.44649769199713,66.34977776031666,4.0559635756043,0.5402676543759615
MTL,0.999,0,1e+30,True,2.2409029709825505,15.873293236071696,0.22216772415171446,0.3156245836088798
MTL,0.999,1,1e+30,True,2.231012460721153,17.93501402860136,0.47962264934344034,0.3325031965760095
MTL,0.999,2,1e+30,True,2.2202111439524446,5642.197153616283,0.20334302404132987,1.1640576549479664
MTL,0.999,3,0.001271010474343244,True,2.6194769698923555,11159.734833487488,4.39907216280725e-05,1.1900806319436381
MTL,0.999,4,0.002491983570108821,True,1.987463478020293,275.44141711181345,1e-10,0.6105376104621749
MTL,0.999,5,1e+30,True,2.483109074379299,10.342624931191043,0.10825956997340351,0.2746278477182906
MTL,0.999,6,1e+30,True,2.5999387023263614,42.08027394060306,0.11704547049107095,0.48907278447695823
MTL,0.999,7,1e+30,True,2.3083370378200794,12.734164941534313,7.03486803406122,0.28928011455476893
MTL,0.999,8,0.000356664425078558,True,2.479156770228864,19.372290459789742,0.0001332926311701475,0.42055649153033114
MTL,0.999,9,1e+30,True,2.0859939682738022,230.01240847031488,0.016957130125169844,0.6905837322815088
MTL,0.999,10,1e+30,True,2.1695642988268875,5.917658283806849,2.2251340782245093,0.16716681837160902
MTL,0.999,11,1e+30,True,1.7490644173356622,30.94620183264539,1.3603349928657662,0.3771695044594879
MTL,0.999,12,1e+30,True,2.214898768438834,5.927807707437608,0.02922521159540136,0.17097762938734254
MTL,0.999,13,1e+30,True,2.016199735236267,41679.43116410083,1.4631115231222498,1.4380647455172388
MTL,0.999,14,0.01881158947054284,True,2.1683579499330126,7.418241200243464,0.0001937215427820382,0.1997838084550719
MTL,0.999,15,0.02385881389996211,True,2.465629381476595,6.326827013577204,0.00020699119168979903,0.20187137830058233
MTL,0.999,16,1e+30,True,1.8192510936581228,1106.114576910163,0.18300149076217137,0.899314493962465
MTL,0.999,17,1e+30,True,2.295615234741611,394.5333260634393,8.948221161737777,0.785157318531915
MTL,0.999,18,1e+30,True,1.84904307983098,45.921155737038546,0.0059606511557613205,0.4407691668332282
MTL,0.999,19,0.01825544756889888,True,2.3231011917618662,9.965230613374782,0.00011228266032606484,0.2550363302930708
MTL,0.999,20,1e+30,True,2.328760127245815,11.25410285083614,0.024059161800543922,0.2731202368187634
MTL,0.999,21,0.0023525553719437316,True,2.395640693002058,3668.4380341400056,1e-10,0.9662725342755101
MTL,0.999,22,1e+30,True,2.560349080324786,70.02835541133999,8.61128805681423,0.558848633111098
MTL,0.999,23,1e+30,True,1.77273521482304,2151.85417154133,0.19201490564990312,0.9926248169387893
MTL,0.999,24,1e+30,True,1.9497763045336225,6.914491788901402,2.281386402458001,0.1735701798356994
MTL,0.999,25,1e+30,True,1.8695558972853359,7.413824741626911,8.903273574465338,0.1781959816253965
MTL,0.999,26,1e+30,True,2.5742970169486004,14.619226615233467,1.0474797645202023,0.33348634138314964
MTL,0.999,27,1e+30,True,2.496634297565328,23.73629107483406,0.004715047705407778,0.39613272555487067
MTL,0.999,28,1e+30,True,1.9130803662965976,24.247645029658607,0.007147884647822333,0.35264488958551515
MTL,0.999,29,1e+30,True,2.36407192686323,947.139216111901,2.8972309336733755,0.9177240250928751
MTL,0.999,30,1e+30,True,1.8209972274683321,1108.3798291991259,0.3140718269827687,0.8997247579857106
MTL,0.999,31,1e+30,True,2.2726115743542685,7329.728592288997,0.0034681245927699013,1.2061731014358692
MTL,0.999,32,1e+30,True,2.6014480114954583,4.463996537547628,0.3080975228419558,0.16450396576583626
MTL,0.999,33,1e+30,True,2.493340845761601,13.439157307423027,0.3747875060091563,0.3134921996699147
MTL,0.999,34,1e+30,True,2.5059511777524444,570.5299567584404,1.3504801457821043,0.8572108204645318
MTL,0.999,35,0.01563324707328125,True,2.412009003756232,7.727482332035889,0.0003361898507081799,0.22595081111514803
MTL,0.999,36,1e+30,True,1.9953754712871037,6.400932317895343,0.053466664353515984,0.16560173570494588
MTL,0.999,37,1e+30,True,2.0926516465715506,9.460344289331168,0.039575176962045405,0.22922169772756798
MTL,0.999,38,1e+30,True,2.2166761688439958,26.905134814708493,0.00645358413318893,0.3900565393680979
MTL,0.999,39,1e+30,True,2.2559827870799234,16.16624037066279,0.012332448551815946,0.3194937549345069
MTL,0.999,40,1e+30,True,1.789273692505765,31.301283618237306,4.211481252364978,0.3813904450015463
MTL,0.999,41,1e+30,True,1.9934012289243221,505.373048003251,0.12972484150701488,0.7977939252279124
MTL,0.999,42,1e+30,True,1.8933185473647451,4063.512844516911,1.653829128587944,1.0925678866607489
MTL,0.999,43,0.00044693016903387463,True,1.8009374350434897,7.285637716389163,8.442199524280246e-05,0.20773914074232205
MTL,0.999,44,0.004565794577557649,True,1.8843444831676608,1213.2956328683324,1e-10,0.7473883880906473
MTL,0.999,45,1e+30,True,1.7830672394946732,81.55278054203099,0.011466063092321063,0.5195891815192689
MTL,0.999,46,0.0019184605451309713,True,2.3397233476717187,1073.5385340380956,1e-10,0.8224373694175143
MTL,0.999,47,0.01690864196866814,True,2.056660503007911,7.685282581460461,0.0001988216619353876,0.1964865146120732
MTL,0.999,48,0.0005534729151201166,True,1.780678292807719,11.962986941049797,3.5307728729942e-05,0.26069002882339715
MTL,0.999,49,1e+30,True,2.5409247246107047,27.803860454202976,1.0950924016893608,0.4232566044856508
MTL,0.9993,0,1e+30,True,2.5888853439714445,4.5361022320221345,0.4997437522142514,0.16555946301586558
MTL,0.9993,1,1e+30,True,1.7581800513286283,6.700540613933608,0.05011279065812673,0.1562923294764689
MTL,0.9993,2,1e+30,True,2.5515616973619064,12768.004730957704,0.17571369099748066,1.311456762700197
MTL,0.9993,3,1e+30,True,2.1319108326741794,557.3593180584074,0.004507024162126374,0.8221390490824335
MTL,0.9993,4,0.00254439946235621,True,2.2293199408126445,1065.474178516661,1e-10,0.7925851953178501
MTL,0.9993,5,0.005540886050078595,True,2.2576567895276396,32609.18945080079,1e-10,1.1477995118983766
MTL,0.9993,6,1e+30,True,2.221947986889218,11.078101930396937,0.00483461261177204,0.26204558628322744
MTL,0.9993,7,1e+30,True,1.9970232654542794,9.407701085916415,0.08995023044092511,0.2214545997399448
MTL,0.9993,8,1e+30,True,2.0448783097091745,24327.20173302333,0.5137584490086549,1.3622086688316046
MTL,0.9993,9,1e+30,True,1.9528924255452351,344.2322796592213,0.5247214156820799,0.739372938492412
MTL,0.9993,10,1e+30,True,2.3663943244772927,5.95843432932686,1.8061026980455994,0.18430875226061988
MTL,0.9993,11,1e+30,True,2.0219399524874286,10.486268462154662,0.11455797011924182,0.2389453538004272
MTL,0.9993,12,1e+30,True,1.9225200245830858,2305.0630127386144,0.3821887803339798,1.0124989874472246
MTL,0.9993,13,1e+30,True,2.3287177776142243,1351.8603070875693,0.2703875047769555,0.9661877164873532
MTL,0.9993,14,1e+30,True,1.8211260471390442,17.6935336058298,0.4499684310632235,0.3008925976003533
MTL,0.9993,15,1e+30,True,2.285745835585779,615.1706707071985,0.05977968516296337,0.8486293009117055
MTL,0.9993,16,1e+30,True,2.5187941748252576,359.7538860632331,0.003421662940902384,0.79168786964678
MTL,0.9993,17,1e+30,True,1.7705337123241771,7.12806676028335,0.012249661955126116,0.16603234210670864
MTL,0.9993,18,0.011785017758093748,True,2.4120648784816465,9.567045808209535,0.00024745373028099655,0.2568630139990319
MTL,0.9993,19,1e+30,True,1.8462665515857164,10.784352509671518,0.02202518806476726,0.23088690321277994
MTL,0.9993,20,0.01663454415441323,True,2.5903129605001127,7.996653863033983,0.0002541492760677081,0.24776157968623383
MTL,0.9993,21,1e+30,True,2.1137833289494536,14.448868899278803,0.004016553737148575,0.2921027358756396
MTL,0.9993,22,1e+30,True,1.7753249025377758,47079.22128575267,4.726903281373348,1.4393752422374364
MTL,0.9993,23,1e+30,True,2.5151011009965925,127.0297434811891,2.7440565724417736,0.640665051221923
MTL,0.9993,24,1e+30,True,2.1816501208778014,6.143182875708353,0.0027482584037307844,0.1735215475782932
MTL,0.9993,25,1e+30,True,2.032205526670059,25.64470879315873,1.055187433006098,0.3691192392457463
MTL,0.9993,26,1e+30,True,2.408522882403247,597.3823948818805,0.099135259082599,0.854921471418369
MTL,0.9993,27,0.0006231862947282626,True,1.845361611584184,16.403707938424304,1.4156547505763062e-05,0.3018124576246832
MTL,0.9993,28,0.001845818338635052,True,2.5080814385664625,7416.659704933992,1e-10,1.0903169396783614
MTL,0.9993,29,1e+30,True,2.5997548487821165,83.07045857761014,0.010249337958316018,0.5874909439494385
MTL,0.9993,30,1e+30,True,2.446270728169602,11.7453511583586,6.487938126210967,0.28963828297389915
MTL,0.9993,31,1e+30,True,1.8872428614493786,8.97877112975747,0.025489316011266278,0.20710298617263898
MTL,0.9993,32,1e+30,True,2.5731778484808663,241.43012916755106,3.6449848381274177,0.7392515152280053
MTL,0.9993,33,1e+30,True,2.073401777475315,7.34760186324558,1.382005944447148,0.19121367591744232
MTL,0.9993,34,1e+30,True,1.8912907430958201,6.9139631988887755,0.005696489106873405,0.16955362457108464
MTL,0.9993,35,1e+30,True,2.3254753244492408,443.8278969345378,0.009240279253199833,0.804705313857488
MTL,0.9993,36,1e+30,True,1.9128004978940556,99.21148474171662,0.002092805845649887,0.5565499323169436
MTL,0.9993,37,1e+30,True,1.7423057886928572,20.6912596002811,0.005620442493568695,0.31847997221051333
MTL,0.9993,38,1e+30,True,2.4442509805712866,7.504145856578888,0.6974353518059336,0.22461208480749187
MTL,0.9993,39,1e+30,True,1.944373614159553,593.7651029773301,6.558603734740059,0.817687240565671
MTL,0.9993,40,0.0004267747869034254,True,2.1975635306162355,15.987911449967388,5.895705438094177e-05,0.3431607455455272
MTL,0.9993,41,1e+30,True,1.8451219769815923,112.40088851322999,0.10630511969097402,0.5700698981205642
MTL,0.9993,42,1e+30,True,2.4925409075416285,4.385676785177068,0.28590185351642206,0.15133704737563713
MTL,0.9993,43,1e+30,True,2.063925648693515,26179.27994356802,1.0155802309919852,1.3742210611743548
MTL,0.9993,44,1e+30,True,2.3820818764653287,37.47545806165617,2.585631591904357,0.4518294940343916
MTL,0.9993,45,0.0004476201682607224,True,1.8099025695509856,7.874498600644395,5.568287905131661e-05,0.21715266424253118
MTL,0.9993,46,0.0010146963405649662,True,1.8979332144457952,37.23402074879353,1e-10,0.3941651865208618
MTL,0.9993,47,1e+30,True,1.9137928059545897,925.8069780310444,5.098634824513753,0.8798737688406079
MTL,0.9993,48,1e+30,True,2.388702961970279,6.3696026421052325,0.013411474413880959,0.1959162015323169
MTL,0.9993,49,0.0001989395137268256,True,2.7067896687320365,275.01431829993055,0.00011196403508425752,0.800574522747871
MTL,0.9995,0,1e+30,True,1.7569810680586488,2258.940981936884,0.19421793594550904,0.9986492512932161
MTL,0.9995,1,1e+30,True,1.9492267336066986,9.313019945598585,0.002737080715836047,0.21663365830634976
MTL,0.9995,2,1e+30,True,2.206874210848597,74.02300679287535,1.7726365889552171,0.5357597829384808
MTL,0.9995,3,0.007235989456533281,True,2.3120632983911786,6.447841278002842,0.0003232504693597862,0.1910935860150511
MTL,0.9995,4,1e+30,True,2.169645034325634,65.31325892384602,0.009798596293374786,0.514722091855551
MTL,0.9995,5,1e+30,True,2.262827959525063,28.927700242698613,0.14852630460319452,0.40427048930705733
MTL,0.9995,6,1e+30,True,2.095754623383767,13.449052963979398,2.0854709332903703,0.28037149150181356
MTL,0.9995,7,1e+30,True,2.496630776640133,74.75523075301982,0.0025397695660193177,0.5621760769080414
MTL,0.9995,8,1e+30,True,2.0728646487052527,1526.8705369798824,8.046773877943451,0.9635747685702418
MTL,0.9995,9,1e+30,True,2.547894685497174,93.09266300242484,7.233177149452154,0.5988363245098326
MTL,0.9995,10,1e+30,True,2.460358476875636,9.384318738120767,0.02210771551338468,0.2584468495905508
MTL,0.9995,11,0.025855794087245032,True,2.3896644667340974,4.6958719529734365,0.0001491367950693018,0.15187742956674297
MTL,0.9995,12,1e+30,True,2.2124017634138,56012.585998335264,5.39850977348713,1.495649804300275
MTL,0.9995,13,1e+30,True,2.0476088624027082,28.531428047194627,1.628357250073487,0.38567613524842337
MTL,0.9995,14,0.0036640850074914945,True,2.1498652431488137,2166.0054433204878,1e-10,0.8481077323454987
MTL,0.9995,15,0.0002491563619500702,True,2.6265771738588066,84.11285386054624,7.168752883455093e-05,0.6317033142340032
MTL,0.9995,16,1e+30,True,1.9875754595456492,148.6171830080583,0.015017023175659758,0.6202350240169497
MTL,0.9995,17,1e+30,True,1.9409085877795742,17.896329029647784,2.283203745231976,0.31059658947984814
MTL,0.9995,18,1e+30,True,2.3572635947191305,142.83963378319706,6.651946534615536,0.6433337963804912
MTL,0.9995,19,1e+30,True,2.0963638660997814,140.54956174680112,0.02585789046154534,0.62006298870581
MTL,0.9995,20,1e+30,True,2.2630086176633037,22.584151126366955,0.3054502606526229,0.36845556639457644
MTL,0.9995,21,1e+30,True,2.3684395760738783,9802.112052045914,0.0827110247845071,1.25633869457674
MTL,0.9995,22,0.0023791253937233657,True,2.2565574783344844,1051.0212250096251,1e-10,0.7976594049819861
MTL,0.9995,23,1e+30,True,1.8814222629255974,38.23021611480042,0.001998460191118231,0.4163999222133675
MTL,0.9995,24,1e+30,True,1.7698962501594568,45.200734470381235,0.014130963604656096,0.4333304075981951
MTL,0.9995,25,0.0008517465330638862,True,1.8298816170815284,26.035123661920903,1e-10,0.34915056078661966
MTL,0.9995,26,1e+30,True,2.385587566110489,9195.834746931045,0.045446918408015985,1.248595534167085
MTL,0.9995,27,0.011631663491302483,True,2.163469306379958,9.575187006402562,0.00013197076954174185,0.23634657451707972
MTL,0.9995,28,1e+30,True,2.3904661403036487,10.317364281197742,0.026509220954514343,0.26587650962003795
MTL,0.9995,29,1e+30,True,2.0668276213897947,22.823796328883063,3.4179765967795928,0.3547777578712314
MTL,0.9995,30,0.0004667588435160901,True,1.938563111138093,11.724995565409221,3.154263781365648e-05,0.2747045122764394
MTL,0.9995,31,1e+30,True,2.2416840956443274,13.477049216372722,0.3112244772585138,0.2920015511316618
MTL,0.9995,32,1e+30,True,2.2857365311487188,4501.4051408954265,0.008417172925554333,1.136689538199656
MTL,0.9995,33,1e+30,True,2.394357908959739,14.607172159057052,4.7039714104201895,0.31654223137283033
MTL,0.9995,34,1e+30,True,2.002002524541605,14.18767850765266,1.866491267202948,0.28127311163774177
MTL,0.9995,35,1e+30,True,2.488108975062882,8.719063182794768,0.30106512418703923,0.25037974056554135
MTL,0.9995,36,1e+30,True,2.3483593316747315,25.079854253846303,0.058468498158746246,0.3907753524375603
MTL,0.9995,37,1e+30,True,1.872008657940676,15.717628615813659,0.023468239537807658,0.28712033189627817
MTL,0.9995,38,1e+30,True,2.2491532194781128,33171.6806384238,1.6718000242516302,1.422775238091806
MTL,0.9995,39,1e+30,True,1.9405591875417092,4016.646559394834,0.7438278321740495,1.094118672086588
MTL,0.9995,40,1e+30,True,2.4904818630808068,67.62651657860592,0.6912489461895535,0.5470929994563871
MTL,0.9995,41,1e+30,True,1.7561226193668817,4580.821423723933,0.0790399209316473,1.100920789419485
MTL,0.9995,42,1e+30,True,2.298274405896961,11329.542013608252,0.0025720807472818016,1.2713264833874875
MTL,0.9995,43,1e+30,True,2.030494708505387,18.01392359451279,0.10927434693426757,0.31787580079518934
MTL,0.9995,44,1e+30,True,1.755514874110182,338.81797655648444,2.9150410418847534,0.723963783100698
MTL,0.9995,45,1e+30,True,2.0966748445966927,441.28082098321704,8.779594703388677,0.7856822667378717
MTL,0.9995,46,1e+30,True,1.8621249416613779,68.46489302662073,0.03337464903005619,0.49944537627241686
MTL,0.9995,47,1e+30,True,2.1528675772246806,268.63306559109327,3.4922014748405608,0.7181046709887429
MTL,0.9995,48,1e+30,True,2.5946945779701744,145.58988382547307,0.007971655138355545,0.668193464689027
MTL,0.9995,49,1e+30,True,2.1952335890232826,48341.98793757314,0.49228012289380746,1.4729759012606023
MTL,0.9997,0,1e+30,True,2.3233897088469626,453.53674601259627,0.006980196096075745,0.80766075542756
MTL,0.9997,1,1e+30,True,2.2654937225847878,68.15304800405697,2.602575295977029,0.5285212953163568
MTL,0.9997,2,1e+30,True,2.5655657165105192,5601.054303584183,0.0011803652111484152,1.193569484770592
MTL,0.9997,3,1e+30,True,2.318684635455171,7.605466368923305,0.0776029928341953,0.21555035749735063
MTL,0.9997,4,1e+30,True,2.455107889864818,10.945314283359147,0.4671778390314036,0.2802355279784687
MTL,0.9997,5,0.015484908129972675,True,1.9690668020763542,6.566196213580477,0.00010530185349568103,0.16743534380787461
MTL,0.9997,6,1e+30,True,2.005534494362803,1294.795531847691,8.342468696010219,0.9348267506846738
MTL,0.9997,7,1e+30,True,2.3462905256096027,41.3900692336733,0.011632813778421318,0.46310732271540267
MTL,0.9997,8,1e+30,True,2.3955555065586696,17.35372075652509,0.004801751659094093,0.34158524710159843
MTL,0.9997,9,1e+30,True,2.4683861957070263,5.362354405786237,0.04562115709628222,0.1781872230803917
MTL,0.9997,10,1e+30,True,2.5168706345746794,198.5954389318726,0.003072827555034925,0.7055090346974315
MTL,0.9997,11,1e+30,True,1.9827201048939427,32.31417104925828,0.7330942078190025,0.39904333565796707
MTL,0.9997,12,1e+30,True,2.363963565760522,29.34786253859226,0.13321585576318495,0.4148674563709025
MTL,0.9997,13,0.00011094228755456682,True,2.728578641999479,774.0970767385616,4.936385790958942e-05,0.934287630929157
MTL,0.9997,14,1e+30,True,2.49220724553891,6.6676589640510295,0.05850256027253269,0.2119394174610793
MTL,0.9997,15,1e+30,True,2.5713219212407123,13.22446564172687,0.581510610523279,0.3186790738987834
MTL,0.9997,16,1e+30,True,2.2705883314475415,1042.3015920913965,0.7280729441767295,0.9236974722408314
MTL,0.9997,17,0.0037798184355226482,True,1.8764019139762187,7.791530022044232,0.00016553171317233362,0.18584656453579454
